train_loss,val_loss,train_f1,val_f1,lr
0.7006313061550499,0.0,0.8821537494659424,0.9788781404495239,1.5625e-06
0.6887539893866131,0.0,0.8911368250846863,0.9785025119781494,1.5625e-06
0.69818839652451,0.0,0.8825342655181885,0.9798349142074585,1.5625e-06
0.7021473330750345,0.0,0.8777798414230347,0.9803407192230225,1.5625e-06
0.6922541170187073,0.0,0.8802456855773926,0.9803289175033569,1.5625e-06
0.6956397459354227,0.0,0.8869926333427429,0.980313777923584,1.5625e-06
0.6944356684144629,0.0,0.8835614323616028,0.9822261333465576,1.5625e-06
0.6990919736825629,0.0,0.8798626065254211,0.9817532300949097,1.5625e-06
0.6980087886515417,0.0,0.8860294222831726,0.9803656339645386,7.8125e-07
0.7021917066359956,0.0,0.8797487020492554,0.9803066849708557,7.8125e-07
0.6984427215305564,0.0,0.8794811964035034,0.9803696274757385,7.8125e-07
0.6883113407263494,0.0,0.8877093195915222,0.9817408323287964,7.8125e-07
0.6976543118840497,0.0,0.8812532424926758,0.9817665815353394,7.8125e-07
0.6949709639362394,0.0,0.8825854063034058,0.9770216941833496,7.8125e-07
0.6924030085006895,0.0,0.8888052105903625,0.9831520318984985,7.8125e-07
0.6964070645909015,0.0,0.8774859309196472,0.9822058081626892,7.8125e-07
0.6966849888762293,0.0,0.8818278312683105,0.9807571172714233,7.8125e-07
0.6900939905091064,0.0,0.891048014163971,0.9793873429298401,7.8125e-07
0.6905559500342648,0.0,0.8858974575996399,0.9817500114440918,3.90625e-07
0.692827183199147,0.0,0.8880712985992432,0.9788979291915894,3.90625e-07
0.6943328477936697,0.0,0.8837096691131592,0.9793725609779358,3.90625e-07
0.6961799729913815,0.0,0.8828327059745789,0.9798394441604614,3.90625e-07
0.6991737885933446,0.0,0.8786443471908569,0.9807823896408081,3.90625e-07
0.688497231927971,0.0,0.8863054513931274,0.9779441952705383,3.90625e-07
0.6927107162006387,0.0,0.8793703317642212,0.9807802438735962,3.90625e-07
0.6926969680892521,0.0,0.8851402401924133,0.98079514503479,3.90625e-07
0.695229873589711,0.0,0.8858124613761902,0.9789305329322815,3.90625e-07
0.6978424400670851,0.0,0.8827826976776123,0.9836511015892029,3.90625e-07
0.6975583168987006,0.0,0.8837197422981262,0.9808042645454407,1.953125e-07
0.6954219967501932,0.0,0.8798868060112,0.9784036874771118,1.953125e-07
0.6938352512549482,0.0,0.8827341198921204,0.9817181825637817,1.953125e-07
0.6876980777088237,0.0,0.8828741312026978,0.9803391695022583,1.953125e-07
0.6995593927101631,0.0,0.8838797211647034,0.9751459956169128,1.953125e-07
0.6934751725544646,0.0,0.880557656288147,0.9770601987838745,1.953125e-07
0.6958001302363398,0.0,0.8793087005615234,0.982673704624176,1.953125e-07
0.6939546620000145,0.0,0.8832467794418335,0.9813002347946167,1.953125e-07
0.6984105262930933,0.0,0.8778765201568604,0.9822263121604919,1.953125e-07
0.6926554941339951,0.0,0.8816143274307251,0.9812839031219482,1.953125e-07
0.696346932659842,0.0,0.8821143507957458,0.9808264374732971,9.765625e-08
